"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","NATIONAL_AVG_SCORE_VAL","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2019-20","701","Mitchell County","0105","Baconton Community Charter School","All Students","Composite",1670497,26811,"11","TFS",20.6,20.8,17,
"2019-20","701","Mitchell County","0105","Baconton Community Charter School","All Students","English",1670497,26811,"11","TFS",19.7,20.2,16.3,
"2019-20","636","Columbia County","0189","Lakeside High School","All Students","Science",1670497,26810,"325","99",20.6,20.8,22.5,25.2
"2019-20","636","Columbia County","0189","Lakeside High School","All Students","English",1670497,26811,"325","99",19.7,20.2,22.1,25
"2019-20","636","Columbia County","0189","Lakeside High School","All Students","Writing Subscore",678906,5089,"47","15",6.4,6.8,6.8,7.3
"2019-20","723","Schley County","0101","Schley Middle High School","All Students","Composite",1670497,26811,"16","16",20.6,20.8,20.1,20.1
"2019-20","725","Seminole County","0196","Seminole County Middle/High School","All Students","Mathematics",1670497,26810,"TFS","TFS",20.4,20.2,,
"2019-20","638","Coweta County","5054","Newnan High School","All Students","Science",1670497,26810,"543","143",20.6,20.8,21.4,20.6
"2019-20","631","Clayton County","1056","Jonesboro High School","All Students","Writing Subscore",678906,5089,"204","12",6.4,6.8,6.5,6.1
"2019-20","742","Turner County","1050","Turner County Specialty School","All Students","Science",1670497,26810,"13","13",20.6,20.8,15.5,15.5
"2019-20","742","Turner County","1050","Turner County Specialty School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","759","Worth County","0176","Worth County High School","All Students","Mathematics",1670497,26810,"11","11",20.4,20.2,16.1,16.1
"2019-20","759","Worth County","0176","Worth County High School","All Students","Science",1670497,26810,"11","11",20.6,20.8,17.1,17.1
"2019-20","611","Bibb County","0105","Howard High School","All Students","Mathematics",1670497,26810,"168","51",20.4,20.2,17.3,19.2
"2019-20","633","Cobb County","1054","Campbell High School","All Students","English",1670497,26811,"2143","149",19.7,20.2,22.3,23.2
"2019-20","613","Brantley County","1050","Brantley County High School","All Students","Reading",1670497,26810,"29","29",21.2,21.6,21.9,21.9
"2019-20","625","Savannah-Chatham County","0101","Johnson High School","All Students","Composite",1670497,26811,"261","16",20.6,20.8,19.4,15.3
"2019-20","625","Savannah-Chatham County","0101","Johnson High School","All Students","Science",1670497,26810,"261","16",20.6,20.8,19.2,16.3
"2019-20","675","Henry County","0105","Dutchtown High","All Students","Writing Subscore",678906,5089,"221","29",6.4,6.8,6.5,6
"2019-20","675","Henry County","0105","Dutchtown High","All Students","Reading",1670497,26810,"1010","131",21.2,21.6,19.9,18.1
"2019-20","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Mathematics",1670497,26810,"650","86",20.4,20.2,18.3,16.7
"2019-20","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Writing Subscore",678906,5089,"132","31",6.4,6.8,6.5,6
"2019-20","628","Cherokee County","0191","Sequoyah High School","All Students","Writing Subscore",678906,5089,"153","20",6.4,6.8,7,8.1
"2019-20","628","Cherokee County","0191","Sequoyah High School","All Students","Science",1670497,26810,"970","127",20.6,20.8,22,22.6
"2019-20","633","Cobb County","3056","South Cobb High School","All Students","Science",1670497,26810,"2143","101",20.6,20.8,22.2,18.7
"2019-20","721","Richmond County","3556","Johnson Magnet","All Students","Science",1670497,26810,"316","22",20.6,20.8,17.5,20.3
"2019-20","664","Gordon County","0286","Gordon Central High School","All Students","Reading",1670497,26810,"72","39",21.2,21.6,20.6,20.6
"2019-20","664","Gordon County","0286","Gordon Central High School","All Students","English",1670497,26811,"72","39",19.7,20.2,18.5,18.5
"2019-20","667","Gwinnett County","4556","North Gwinnett High School","All Students","Mathematics",1670497,26810,"2785","239",20.4,20.2,22.2,25.3
"2019-20","687","Laurens County","0110","West Laurens High School","All Students","Writing Subscore",678906,5089,"11","TFS",6.4,6.8,6.5,
"2019-20","605","Baldwin County","0189","Baldwin High School","All Students","Science",1670497,26810,"41","41",20.6,20.8,15.8,15.8
"2019-20","605","Baldwin County","0189","Baldwin High School","All Students","Composite",1670497,26811,"41","41",20.6,20.8,15.6,15.6
"2019-20","761","Atlanta Public Schools","0182","Mays High School","All Students","Writing Subscore",678906,5089,"254","14",6.4,6.8,6.3,5.5
"2019-20","761","Atlanta Public Schools","0182","Mays High School","All Students","English",1670497,26811,"923","98",19.7,20.2,18.6,15.1
"2019-20","761","Atlanta Public Schools","0186","Maynard H. Jackson, Jr. High School","All Students","Science",1670497,26810,"923","70",20.6,20.8,19.1,20.1
"2019-20","667","Gwinnett County","0182","Brookwood High School","All Students","Science",1670497,26810,"2785","211",20.6,20.8,22.4,23.3
"2019-20","7830103","Commission Charter Schools- CCAT School","0103","Statesboro STEAM Academy","All Students","Composite",1670497,26811,"TFS","TFS",20.6,20.8,,
"2019-20","639","Crawford County","0193","Crawford County High School","All Students","Mathematics",1670497,26810,"13","13",20.4,20.2,17.6,17.6
"2019-20","667","Gwinnett County","4052","Dacula High School","All Students","English",1670497,26811,"2785","73",19.7,20.2,21.8,19.7
"2019-20","667","Gwinnett County","4052","Dacula High School","All Students","Science",1670497,26810,"2785","73",20.6,20.8,22.4,21.8
"2019-20","735","Terrell County","0105","Terrell High School","All Students","Science",1670497,26810,"31","31",20.6,20.8,17.1,17.1
"2019-20","741","Troup County","1052","LaGrange High School","All Students","Science",1670497,26810,"191","60",20.6,20.8,19.9,20.6
"2019-20","633","Cobb County","1069","Wheeler High School","All Students","Mathematics",1670497,26810,"2143","76",20.4,20.2,21.7,20.9
"2019-20","722","Rockdale County","0176","Heritage High School","All Students","Reading",1670497,26810,"343","100",21.2,21.6,20.2,19.7
"2019-20","722","Rockdale County","0176","Heritage High School","All Students","Composite",1670497,26811,"343","100",20.6,20.8,19.3,18.7
"2019-20","633","Cobb County","0209","Allatoona High School","All Students","Science",1670497,26810,"2143","93",20.6,20.8,22.2,22.8
"2019-20","722","Rockdale County","3052","Rockdale County High School","All Students","Writing Subscore",678906,5089,"59","33",6.4,6.8,6.8,7.2
"2019-20","707","Newton County","0173","Newton High School","All Students","Mathematics",1670497,26810,"422","213",20.4,20.2,17.1,16
"2019-20","707","Newton County","0173","Newton High School","All Students","Science",1670497,26810,"422","213",20.6,20.8,18.2,17
"2019-20","741","Troup County","0201","Callaway High School","All Students","Mathematics",1670497,26810,"191","61",20.4,20.2,19.4,17.7
"2019-20","739","Towns County","0204","Towns County High School","All Students","Mathematics",1670497,26810,"16","16",20.4,20.2,19.9,19.9
"2019-20","739","Towns County","0204","Towns County High School","All Students","English",1670497,26811,"16","16",19.7,20.2,21.8,21.8
"2019-20","633","Cobb County","1064","McEachern High School","All Students","Writing Subscore",678906,5089,"409","28",6.4,6.8,7,6.7
"2019-20","633","Cobb County","1064","McEachern High School","All Students","Reading",1670497,26810,"2143","128",21.2,21.6,23.5,19.7
"2019-20","755","Whitfield County","0175","Northwest Whitfield County High School","All Students","English",1670497,26811,"218","74",19.7,20.2,18.3,20.6
"2019-20","755","Whitfield County","0175","Northwest Whitfield County High School","All Students","Composite",1670497,26811,"218","74",20.6,20.8,19.5,21.2
"2019-20","623","Catoosa County","0109","Heritage High School","All Students","Writing Subscore",678906,5089,"30","13",6.4,6.8,6.8,6.6
"2019-20","649","Early County","2050","Early County High School","All Students","Science",1670497,26810,"47","47",20.6,20.8,16.6,16.6
"2019-20","649","Early County","2050","Early County High School","All Students","Composite",1670497,26811,"47","47",20.6,20.8,16.6,16.6
"2019-20","649","Early County","2050","Early County High School","All Students","Reading",1670497,26810,"47","47",21.2,21.6,17.2,17.2
"2019-20","660","Fulton County","0910","Johns Creek High School","All Students","Reading",1670497,26810,"2071","194",21.2,21.6,24.1,25.8
"2019-20","655","Fannin County","0176","Fannin County High School","All Students","Mathematics",1670497,26810,"32","32",20.4,20.2,20.5,20.5
"2019-20","720","Randolph County","0201","Randolph Clay High School","All Students","Reading",1670497,26810,"TFS","TFS",21.2,21.6,,
"2019-20","728","Stewart County","0201","Stewart County High School","All Students","Mathematics",1670497,26810,"TFS","TFS",20.4,20.2,,
"2019-20","746","Walker County","0198","LaFayette High School","All Students","English",1670497,26811,"174","88",19.7,20.2,18.6,19.1
"2019-20","691","Long County","0205","Long County High School","All Students","Composite",1670497,26811,"16","16",20.6,20.8,18.1,18.1
"2019-20","691","Long County","0205","Long County High School","All Students","English",1670497,26811,"16","16",19.7,20.2,17.4,17.4
"2019-20","715","Polk County","5050","Cedartown High School","All Students","Reading",1670497,26810,"63","38",21.2,21.6,20.6,19.1
"2019-20","715","Polk County","5050","Cedartown High School","All Students","English",1670497,26811,"63","38",19.7,20.2,18.1,16.7
"2019-20","763","Bremen City","0201","Bremen High School","All Students","Composite",1670497,26811,"55","55",20.6,20.8,22.8,22.8
"2019-20","633","Cobb County","4066","Pebblebrook High School","All Students","Reading",1670497,26810,"2143","135",21.2,21.6,23.5,19.5
"2019-20","633","Cobb County","4066","Pebblebrook High School","All Students","English",1670497,26811,"2143","135",19.7,20.2,22.3,18
"2019-20","734","Telfair County","0201","Telfair County High School","All Students","English",1670497,26811,"TFS","TFS",19.7,20.2,,
"2019-20","734","Telfair County","0201","Telfair County High School","All Students","Composite",1670497,26811,"TFS","TFS",20.6,20.8,,
"2019-20","734","Telfair County","0201","Telfair County High School","All Students","Reading",1670497,26810,"TFS","TFS",21.2,21.6,,
"2019-20","623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","All Students","Writing Subscore",678906,5089,"30","TFS",6.4,6.8,6.8,
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","All Students","Reading",1670497,26810,"760","61",21.2,21.6,18.3,23.4
"2019-20","627","Chattooga County","1050","Chattooga High School","All Students","Composite",1670497,26811,"43","43",20.6,20.8,19.1,19.1
"2019-20","7991893","State Schools- Atlanta Area School for the Deaf","1893","Atlanta Area School for the Deaf","All Students","Composite",1670497,26811,"TFS","TFS",20.6,20.8,,
"2019-20","656","Fayette County","0198","Starrs Mill High School","All Students","English",1670497,26811,"617","146",19.7,20.2,22.5,24.2
"2019-20","611","Bibb County","0386","Southwest High School","All Students","Science",1670497,26810,"168","16",20.6,20.8,17.3,15.5
"2019-20","730","Talbot County","0190","Central Elementary/High School","All Students","Science",1670497,26810,"TFS","TFS",20.6,20.8,,
"2019-20","669","Hall County","0189","West Hall High School","All Students","English",1670497,26811,"252","26",19.7,20.2,20.3,17.2
"2019-20","635","Colquitt County","0112","Colquitt County Achievement Center","All Students","English",1670497,26811,"89","TFS",19.7,20.2,17.2,
"2019-20","7820613","State Charter Schools- Foothills Charter High School (Madison Campus)","0613","Foothills Charter High School (Central Office - Athens)","All Students","English",1670497,26811,"TFS","TFS",19.7,20.2,,
"2019-20","633","Cobb County","0188","Pope High School","All Students","Composite",1670497,26811,"2143","160",20.6,20.8,22.5,25.5
"2019-20","633","Cobb County","0188","Pope High School","All Students","Writing Subscore",678906,5089,"409","20",6.4,6.8,7,7.3
"2019-20","706","Muscogee County","0278","Shaw High School","All Students","Mathematics",1670497,26810,"603","64",20.4,20.2,18.8,16.9
"2019-20","791","Trion City","0301","Trion High School","All Students","Mathematics",1670497,26810,"44","44",20.4,20.2,18.7,18.7
"2019-20","641","Dade County","0195","Dade County High School","All Students","Reading",1670497,26810,"61","61",21.2,21.6,20.9,20.9
"2019-20","710","Paulding County","0106","South Paulding High School","All Students","Writing Subscore",678906,5089,"56","11",6.4,6.8,6.2,6.5
"2019-20","710","Paulding County","0106","South Paulding High School","All Students","Science",1670497,26810,"420","77",20.6,20.8,20.1,19.2
"2019-20","615","Bryan County","0182","Richmond Hill High School","All Students","Science",1670497,26810,"102","90",20.6,20.8,21.9,22.1
"2019-20","615","Bryan County","0182","Richmond Hill High School","All Students","Mathematics",1670497,26810,"102","90",20.4,20.2,20.7,21
"2019-20","675","Henry County","0408","Woodland High School","All Students","Composite",1670497,26811,"1010","85",20.6,20.8,19.3,20
"2019-20","708","Oconee County","0105","North Oconee High School","All Students","English",1670497,26811,"187","112",19.7,20.2,23.2,23.8
"2019-20","708","Oconee County","0293","Oconee County High School","All Students","Reading",1670497,26810,"187","75",21.2,21.6,24.6,23.6
"2019-20","708","Oconee County","0293","Oconee County High School","All Students","English",1670497,26811,"187","75",19.7,20.2,23.2,22.3
"2019-20","708","Oconee County","0293","Oconee County High School","All Students","Mathematics",1670497,26810,"187","75",20.4,20.2,22.6,22
"2019-20","667","Gwinnett County","0101","Grayson High School","All Students","Mathematics",1670497,26810,"2785","196",20.4,20.2,22.2,19.8
"2019-20","621","Candler County","0101","Metter High School","All Students","Reading",1670497,26810,"11","11",21.2,21.6,18.2,18.2
"2019-20","647","Dougherty County","1058","Monroe High School","All Students","Mathematics",1670497,26810,"80","19",20.4,20.2,16.6,15.9
"2019-20","611","Bibb County","0286","Northeast High School","All Students","Reading",1670497,26810,"168","11",21.2,21.6,18.3,15.5
"2019-20","611","Bibb County","0286","Northeast High School","All Students","English",1670497,26811,"168","11",19.7,20.2,17.3,13.9
"2019-20","740","Treutlen County","0213","Treutlen Middle/High School","All Students","Mathematics",1670497,26810,"TFS","TFS",20.4,20.2,,
"2019-20","624","Charlton County","0287","Charlton County High School","All Students","Science",1670497,26810,"TFS","TFS",20.6,20.8,,
"2019-20","624","Charlton County","0287","Charlton County High School","All Students","Composite",1670497,26811,"TFS","TFS",20.6,20.8,,
